,LSF_ID,Province,District,Plot No,Plot area(m^2),Organic fertilizer,organic fertilizer used (kg),inorganic fertilizer,inorganic fertilizer type,inorganic fertilizer used (kg),source inorganic fertilizer
1072,54007.0,East,Kayonza,8.0,8444.1047105,0,0.0,1,DAP,84.0,Government(MINAGRI/RAB/NAEB/District
1073,54007.0,East,Kayonza,9.0,24297.9834817,0,0.0,1,DAP,243.0,Government(MINAGRI/RAB/NAEB/District
1074,54007.0,East,Kayonza,10.0,6727.9646213,0,0.0,1,DAP,67.0,Government(MINAGRI/RAB/NAEB/District
1075,54007.0,East,Kayonza,11.0,25918.4040527,0,0.0,1,DAP,250.0,Government(MINAGRI/RAB/NAEB/District
1076,54008.0,East,Kayonza,1.0,24870.6698519,0,0.0,1,Urea,249.0,Market
1077,54008.0,East,Kayonza,1.0,24870.6698519,0,0.0,1,NPK 17-17-17,498.0,Market
1078,54008.0,East,Kayonza,2.0,162697.154219,0,0.0,1,Urea,1627.0,Market
1079,54008.0,East,Kayonza,2.0,162697.154219,0,0.0,1,NPK 17-17-17,3254.0,Market
1080,54008.0,East,Kayonza,3.0,138546.249127,0,0.0,1,NPK 17-17-17,2494.0,Market
1081,54008.0,East,Kayonza,3.0,138546.249127,0,0.0,1,Urea,1247.0,Market
1082,54008.0,East,Kayonza,4.0,19640.7840772,0,0.0,1,NPK 17-17-17,372.0,Market
1083,54008.0,East,Kayonza,4.0,19640.7840772,0,0.0,1,Urea,186.0,Market
1084,54008.0,East,Kayonza,5.0,6322.4441257,0,0.0,1,NPK 17-17-17,114.0,Market
1085,54008.0,East,Kayonza,5.0,6322.4441257,0,0.0,1,Urea,57.0,Market
1086,54008.0,East,Kayonza,6.0,24177.447336,0,0.0,1,NPK 17-17-17,458.0,Market
1087,54008.0,East,Kayonza,6.0,24177.447336,0,0.0,1,Urea,229.0,Market
1088,54008.0,East,Kayonza,8.0,18241.5632626,0,0.0,1,Urea,172.0,Market
1089,54008.0,East,Kayonza,8.0,18241.5632626,0,0.0,1,NPK 17-17-17,344.0,Market
1090,54008.0,East,Kayonza,9.0,117651.295356,0,0.0,1,NPK 17-17-17,1882.0,Market
1091,54008.0,East,Kayonza,9.0,117651.295356,0,0.0,1,Urea,941.0,Market
1092,54008.0,East,Kayonza,10.0,2529.13901183,0,0.0,1,Urea,20.0,Market
1093,54008.0,East,Kayonza,10.0,2529.13901183,0,0.0,1,NPK 17-17-17,40.0,Market
1094,54008.0,East,Kayonza,11.0,10766.9272928,0,0.0,1,NPK 17-17-17,182.0,Market
1095,54008.0,East,Kayonza,11.0,10766.9272928,0,0.0,1,Urea,91.0,Market
1096,54008.0,East,Kayonza,12.0,62323.7798689,0,0.0,1,Urea,529.0,Market
1097,54008.0,East,Kayonza,12.0,62323.7798689,0,0.0,1,NPK 17-17-17,1058.0,Market
1098,54009.0,East,Kayonza,2.0,123579.415679,0,0.0,1,Urea,927.0,Government & Market
1099,54009.0,East,Kayonza,2.0,123579.415679,0,0.0,1,NPK 17-17-17,1854.0,Government & Market
1100,54009.0,East,Kayonza,3.0,3142.27872788,0,0.0,1,NPK 17-17-17,49.5,Government & Market
1101,54009.0,East,Kayonza,3.0,3142.27872788,0,0.0,1,Urea,24.75,Government & Market
1102,54009.0,East,Kayonza,8.0,204325.797094,0,0.0,1,NPK 17-17-17,3066.0,Government & Market
1103,54009.0,East,Kayonza,8.0,204325.797094,0,0.0,1,Urea,1533.0,Government & Market
1104,54009.0,East,Kayonza,9.0,29527.6425733,0,0.0,1,NPK 17-17-17,442.5,Government & Market
1105,54009.0,East,Kayonza,9.0,29527.6425733,0,0.0,1,Urea,221.25,Government & Market
1106,54009.0,East,Kayonza,11.0,257882.593066,0,0.0,1,Urea,1934.25,Government & Market
1107,54009.0,East,Kayonza,11.0,257882.593066,0,0.0,1,NPK 17-17-17,3868.5,Government & Market
1108,54009.0,East,Kayonza,15.0,942.905916648,0,0.0,1,Urea,7.7,Government & Market
1109,54009.0,East,Kayonza,15.0,942.905916648,0,0.0,1,NPK 17-17-17,14.14,Government & Market
1110,54009.0,East,Kayonza,16.0,3979.48125542,0,0.0,1,NPK 17-17-17,60.0,Government & Market
1111,54009.0,East,Kayonza,16.0,3979.48125542,0,0.0,1,Urea,30.0,Government & Market
1112,54009.0,East,Kayonza,17.0,9325.10623741,0,0.0,1,Urea,69.75,Government & Market
1113,54009.0,East,Kayonza,17.0,9325.10623741,0,0.0,1,NPK 17-17-17,139.5,Government & Market
1114,54009.0,East,Kayonza,21.0,1715.17962135,0,0.0,1,NPK 17-17-17,0.25,Government & Market
1115,54009.0,East,Kayonza,21.0,1715.17962135,0,0.0,1,Urea,0.12,Government & Market
1116,54009.0,East,Kayonza,23.0,1637.61299919,0,0.0,1,NPK 17-17-17,24.57,Government & Market
1117,54009.0,East,Kayonza,23.0,1637.61299919,0,0.0,1,Urea,12.28,Government & Market
1118,54009.0,East,Kayonza,30.0,56447.7682941,0,0.0,1,NPK 17-17-17,847.5,Government & Market
1119,54009.0,East,Kayonza,30.0,56447.7682941,0,0.0,1,Urea,423.25,Government & Market
1120,54009.0,East,Kayonza,31.0,1169.71519493,0,0.0,1,Urea,8.77,Government & Market
1121,54009.0,East,Kayonza,31.0,1169.71519493,0,0.0,1,NPK 17-17-17,17.54,Government & Market
1122,54009.0,East,Kayonza,32.0,33161.6839811,0,0.0,1,NPK 17-17-17,498.0,Government & Market
1123,54009.0,East,Kayonza,32.0,33161.6839811,0,0.0,1,Urea,249.0,Government & Market
1124,54009.0,East,Kayonza,33.0,14572.5857679,0,0.0,1,Urea,109.5,Government & Market
1125,54009.0,East,Kayonza,33.0,14572.5857679,0,0.0,1,NPK 17-17-17,219.0,Government & Market
1126,54009.0,East,Kayonza,38.0,221652.437252,0,0.0,1,Urea,1662.75,Government & Market
1127,54009.0,East,Kayonza,38.0,221652.437252,0,0.0,1,NPK 17-17-17,3325.5,Government & Market
1128,54009.0,East,Kayonza,39.0,317173.023266,0,0.0,1,Urea,3103.5,Government & Market
1129,54009.0,East,Kayonza,39.0,317173.023266,0,0.0,1,NPK 17-17-17,6207.0,Government & Market
1130,54009.0,East,Kayonza,41.0,6664.80796009,0,0.0,1,NPK 17-17-17,100.5,Government & Market
1131,54009.0,East,Kayonza,41.0,6664.80796009,0,0.0,1,Urea,50.25,Government & Market
1132,54009.0,East,Kayonza,42.0,6639.26214331,0,0.0,1,NPK 17-17-17,99.5,Government & Market
1133,54009.0,East,Kayonza,42.0,6639.26214331,0,0.0,1,Urea,49.5,Government & Market
1134,54009.0,East,Kayonza,44.0,43721.1642671,0,0.0,1,Urea,327.75,Government & Market
1135,54009.0,East,Kayonza,44.0,43721.1642671,0,0.0,1,NPK 17-17-17,655.5,Government & Market
1136,54009.0,East,Kayonza,49.0,282598.175707,0,0.0,1,Urea,2119.5,Government & Market
1137,54009.0,East,Kayonza,49.0,282598.175707,0,0.0,1,NPK 17-17-17,4239.0,Government & Market
1138,54009.0,East,Kayonza,51.0,23032.7324272,0,0.0,1,Urea,172.5,Government & Market
1139,54009.0,East,Kayonza,51.0,23032.7324272,0,0.0,1,NPK 17-17-17,345.0,Government & Market
1140,54009.0,East,Kayonza,52.0,61332.4229049,0,0.0,1,Urea,455.25,Government & Market
1141,54009.0,East,Kayonza,52.0,61332.4229049,0,0.0,1,NPK 17-17-17,910.5,Government & Market
1142,54009.0,East,Kayonza,54.0,14209.8638586,0,0.0,1,NPK 17-17-17,213.0,Government & Market
1143,54009.0,East,Kayonza,54.0,14209.8638586,0,0.0,1,Urea,106.5,Government & Market
1144,54010.0,East,Kayonza,1.0,143167.087488,0,0.0,1,Urea,301500.0,Government & Market
1145,54010.0,East,Kayonza,1.0,143167.087488,0,0.0,1,NPK 17-17-17,904500.0,Government & Market
1146,54010.0,East,Kayonza,2.0,225940.655186,0,0.0,1,NPK 17-17-17,1427400.0,Government & Market
1147,54010.0,East,Kayonza,2.0,225940.655186,0,0.0,1,Urea,475800.0,Government & Market
1148,54010.0,East,Kayonza,3.0,66082.7997747,0,0.0,1,Urea,139200.0,Government & Market
1149,54010.0,East,Kayonza,3.0,66082.7997747,0,0.0,1,NPK 17-17-17,417600.0,Government & Market
1150,54010.0,East,Kayonza,4.0,20583.4289707,0,0.0,1,NPK 17-17-17,130050.0,Government & Market
1151,54010.0,East,Kayonza,4.0,20583.4289707,0,0.0,1,Urea,43350.0,Government & Market
1152,55001.0,East,Kirehe,4.0,42686.1172262,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1153,55001.0,East,Kirehe,4.0,42686.1172262,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1154,55001.0,East,Kirehe,4.0,42686.1172262,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1155,55001.0,East,Kirehe,5.0,21080.335708,1,10000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1156,55001.0,East,Kirehe,5.0,21080.335708,1,10000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1157,55001.0,East,Kirehe,5.0,21080.335708,1,10000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1158,55001.0,East,Kirehe,10.0,0.0,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1159,55001.0,East,Kirehe,11.0,2471.50966223,1,2000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1160,55001.0,East,Kirehe,11.0,2471.50966223,1,2000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1161,55001.0,East,Kirehe,11.0,2471.50966223,1,2000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1162,55002.0,East,Kirehe,3.0,30635.6846269,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1163,55002.0,East,Kirehe,4.0,48900.1660439,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1164,55002.0,East,Kirehe,5.0,168324.133083,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1165,55003.0,East,Kirehe,2.0,4733639.5,0,0.0,1,NPK 17-17-17,187.7,Government & Market
1166,55003.0,East,Kirehe,2.0,4733639.5,0,0.0,1,Urea,145.7,Government & Market
1167,55003.0,East,Kirehe,2.0,4733639.5,0,0.0,1,DAP,90.7,Government & Market
1168,55004.0,East,Kirehe,2.0,1293893.25,0,0.0,1,NPK 17-17-17,18400.0,Government(MINAGRI/RAB/NAEB/District
1169,55004.0,East,Kirehe,2.0,1293893.25,0,0.0,1,Urea,9200.0,Government(MINAGRI/RAB/NAEB/District
1170,55005.0,East,Kirehe,1.0,841066.8125,1,53000.0,1,Urea,8100.0,Government & Market
1171,55005.0,East,Kirehe,1.0,841066.8125,1,53000.0,1,NPK 17-17-17,9400.0,Government & Market
1172,55006.0,East,Kirehe,1.0,515686.90625,0,0.0,1,Urea,4500.0,Government & Market
1173,55006.0,East,Kirehe,1.0,515686.90625,0,0.0,1,NPK 17-17-17,9000.0,Government & Market
1174,55007.0,East,Kirehe,1.0,107921.740976,0,0.0,1,NPK 17-17-17,2000.0,Market
1175,55007.0,East,Kirehe,1.0,107921.740976,0,0.0,1,Urea,1000.0,Market
1176,56001.0,East,Ngoma,1.0,20507.3683433,0,0.0,1,DAP,125.0,Government(MINAGRI/RAB/NAEB/District
1177,56001.0,East,Ngoma,1.0,20507.3683433,0,0.0,1,Urea,75.0,Government(MINAGRI/RAB/NAEB/District
1178,56001.0,East,Ngoma,3.0,23878.9057063,0,0.0,1,Urea,87.0,Government(MINAGRI/RAB/NAEB/District
1179,56001.0,East,Ngoma,3.0,23878.9057063,0,0.0,1,DAP,145.5,Government(MINAGRI/RAB/NAEB/District
1180,56001.0,East,Ngoma,6.0,64204.7630194,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1181,56001.0,East,Ngoma,8.0,8303.14148478,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1182,56001.0,East,Ngoma,9.0,15169.2582715,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1183,56001.0,East,Ngoma,11.0,27682.2795095,0,0.0,1,DAP,169.0,Government(MINAGRI/RAB/NAEB/District
1184,56001.0,East,Ngoma,11.0,27682.2795095,0,0.0,1,Urea,101.0,Government(MINAGRI/RAB/NAEB/District
1185,56001.0,East,Ngoma,13.0,9914.76141857,0,0.0,1,Urea,12780.0,Government(MINAGRI/RAB/NAEB/District
1186,56001.0,East,Ngoma,13.0,9914.76141857,0,0.0,1,DAP,60.0,Government(MINAGRI/RAB/NAEB/District
1187,56002.0,East,Ngoma,1.0,85463.328125,0,0.0,1,DAP,800.0,Government(MINAGRI/RAB/NAEB/District
1188,56002.0,East,Ngoma,1.0,85463.328125,0,0.0,1,Urea,400.0,Government(MINAGRI/RAB/NAEB/District
1189,56002.0,East,Ngoma,2.0,21230.507509,0,0.0,1,DAP,200.0,Government(MINAGRI/RAB/NAEB/District
1190,56002.0,East,Ngoma,2.0,21230.507509,0,0.0,1,Urea,100.0,Government(MINAGRI/RAB/NAEB/District
1191,56003.0,East,Ngoma,1.0,67497.699141,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1192,56003.0,East,Ngoma,1.0,67497.699141,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1193,56003.0,East,Ngoma,1.0,67497.699141,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1194,56003.0,East,Ngoma,3.0,175267.615237,1,16000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1195,56003.0,East,Ngoma,3.0,175267.615237,1,16000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1196,56003.0,East,Ngoma,3.0,175267.615237,1,16000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1197,56004.0,East,Ngoma,1.0,461999.4375,0,0.0,1,Urea,4617.0,Market
1198,56004.0,East,Ngoma,1.0,461999.4375,0,0.0,1,NPK 17-17-17,9234.0,Market
1199,56005.0,East,Ngoma,1.0,1137444.625,0,0.0,1,NPK 17-17-17,22200.0,Market
1200,56005.0,East,Ngoma,1.0,1137444.625,0,0.0,1,Urea,11100.0,Market
1201,56006.0,East,Ngoma,1.0,1352201.125,0,0.0,1,Urea,12166.0,Government & Market
1202,56006.0,East,Ngoma,1.0,1352201.125,0,0.0,1,NPK 17-17-17,24332.0,Government & Market
1203,56007.0,East,Ngoma,1.0,897147.25,0,0.0,1,Urea,9043.0,Government(MINAGRI/RAB/NAEB/District
1204,56007.0,East,Ngoma,1.0,897147.25,0,0.0,1,NPK 17-17-17,18096.0,Government(MINAGRI/RAB/NAEB/District
1205,56008.0,East,Ngoma,1.0,536351.9375,0,0.0,1,NPK 17-17-17,3000.0,Market
1206,56008.0,East,Ngoma,1.0,536351.9375,0,0.0,1,Urea,1500.0,Market
1207,56009.0,East,Ngoma,3.0,1183229.5,0,0.0,1,Urea,5400.0,Government & Market
1208,56009.0,East,Ngoma,3.0,1183229.5,0,0.0,1,NPK 17-17-17,10800.0,Government & Market
1209,56010.0,East,Ngoma,1.0,2034599.0,0,0.0,1,Urea,15596.0,Other place (Specify)
1210,56010.0,East,Ngoma,1.0,2034599.0,0,0.0,1,NPK 17-17-17,31182.0,Other place (Specify)
1211,56011.0,East,Ngoma,2.0,836.622673131,1,5000.0,1,Urea,4.0,Government & Market
1212,56011.0,East,Ngoma,3.0,6246.32972839,1,2500.0,1,Urea,1.0,Government & Market
1213,56011.0,East,Ngoma,4.0,543.194547802,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1214,56011.0,East,Ngoma,4.0,543.194547802,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1215,56011.0,East,Ngoma,4.0,543.194547802,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1216,56011.0,East,Ngoma,6.0,933.601589405,1,1300.0,1,DAP,1.0,Government & Market
1217,56011.0,East,Ngoma,8.0,4292.42694624,1,800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1218,56011.0,East,Ngoma,8.0,4292.42694624,1,800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1219,56011.0,East,Ngoma,8.0,4292.42694624,1,800.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1220,56011.0,East,Ngoma,9.0,56773.6470546,1,28400.0,1,NPK 17-17-17,1136.0,Government & Market
1221,56011.0,East,Ngoma,12.0,45123.7674743,1,22550.0,1,NPK 17-17-17,676.5,Government & Market
1222,56011.0,East,Ngoma,15.0,38437.8718482,1,19200.0,1,NPK 17-17-17,576.0,Government & Market
1223,56011.0,East,Ngoma,17.0,41987.469233,1,19700.0,1,NPK 17-17-17,591.0,Government & Market
1224,56011.0,East,Ngoma,27.0,9423.51952806,1,4750.0,1,DAP,99.0,Government & Market
1225,56011.0,East,Ngoma,27.0,9423.51952806,1,4750.0,1,Urea,49.0,Government & Market
1226,56011.0,East,Ngoma,28.0,9232.54955371,1,5200.0,1,Urea,54.0,Government & Market
1227,56011.0,East,Ngoma,28.0,9232.54955371,1,5200.0,1,DAP,108.0,Government & Market
1228,56011.0,East,Ngoma,30.0,2204.97197288,1,2053.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1229,56011.0,East,Ngoma,30.0,2204.97197288,1,2053.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1230,56011.0,East,Ngoma,30.0,2204.97197288,1,2053.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1231,56011.0,East,Ngoma,31.0,12236.6394647,1,6350.0,1,DAP,132.0,Government(MINAGRI/RAB/NAEB/District
1232,56011.0,East,Ngoma,31.0,12236.6394647,1,6350.0,1,Urea,66.0,Government(MINAGRI/RAB/NAEB/District
1233,56011.0,East,Ngoma,35.0,19830.4114188,1,10200.0,1,Urea,106.0,Government(MINAGRI/RAB/NAEB/District
1234,56011.0,East,Ngoma,35.0,19830.4114188,1,10200.0,1,DAP,212.0,Government(MINAGRI/RAB/NAEB/District
1235,56011.0,East,Ngoma,40.0,5065.03891645,1,2350.0,1,DAP,49.0,Government & Market
1236,56011.0,East,Ngoma,40.0,5065.03891645,1,2350.0,1,Urea,21.0,Government & Market
1237,57001.0,East,Bugesera,1.0,82177.6410543,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1238,57001.0,East,Bugesera,10.0,282.79386072,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1239,57002.0,East,Bugesera,1.0,669275.875,0,0.0,1,Urea,3250.0,Government(MINAGRI/RAB/NAEB/District
1240,57002.0,East,Bugesera,1.0,669275.875,0,0.0,1,NPK 17-17-17,6400.0,Government(MINAGRI/RAB/NAEB/District
1241,57003.0,East,Bugesera,1.0,21699.560921,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1242,57003.0,East,Bugesera,1.0,21699.560921,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1243,57003.0,East,Bugesera,1.0,21699.560921,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1244,57003.0,East,Bugesera,2.0,10380.2118124,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1245,57003.0,East,Bugesera,3.0,23108.831422,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1246,57003.0,East,Bugesera,3.0,23108.831422,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1247,57003.0,East,Bugesera,3.0,23108.831422,1,20000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1248,57003.0,East,Bugesera,5.0,12884.2047541,1,24000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1249,57003.0,East,Bugesera,5.0,12884.2047541,1,24000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1250,57003.0,East,Bugesera,5.0,12884.2047541,1,24000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1251,57003.0,East,Bugesera,7.0,6636.27439945,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1252,57003.0,East,Bugesera,7.0,6636.27439945,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1253,57003.0,East,Bugesera,7.0,6636.27439945,1,8000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1254,57003.0,East,Bugesera,10.0,2324.49423333,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1255,57003.0,East,Bugesera,11.0,1206.88623944,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1256,57003.0,East,Bugesera,13.0,34129.7208653,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1257,57003.0,East,Bugesera,15.0,38209.1540327,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1258,57003.0,East,Bugesera,16.0,16738.3512734,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1259,57004.0,Kigali,Bugesera,1.0,47163.9717382,1,4200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1260,57004.0,Kigali,Bugesera,1.0,47163.9717382,1,4200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1261,57004.0,Kigali,Bugesera,1.0,47163.9717382,1,4200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1262,57004.0,Kigali,Bugesera,2.0,63054.0557035,1,4900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1263,57004.0,Kigali,Bugesera,2.0,63054.0557035,1,4900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1264,57004.0,Kigali,Bugesera,2.0,63054.0557035,1,4900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1265,57005.0,East,Bugesera,1.0,53751.5228173,1,3228.0,1,DAP,538.0,Government & Market
1266,57005.0,East,Bugesera,2.0,13747.0582221,1,822.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1267,57005.0,East,Bugesera,2.0,13747.0582221,1,822.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1268,57005.0,East,Bugesera,2.0,13747.0582221,1,822.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1269,57005.0,East,Bugesera,5.0,52739.4828702,1,3162.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1270,57005.0,East,Bugesera,5.0,52739.4828702,1,3162.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1271,57005.0,East,Bugesera,5.0,52739.4828702,1,3162.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1272,57006.0,East,Bugesera,1.0,43700.6943868,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1273,57006.0,East,Bugesera,2.0,141532.842422,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1274,57006.0,East,Bugesera,3.0,34952.2104098,0,0.0,1,Urea,175.0,Market
1275,57006.0,East,Bugesera,3.0,34952.2104098,0,0.0,1,DAP,350.0,Market
1276,57006.0,East,Bugesera,4.0,42516.4668118,0,0.0,1,DAP,425.0,Market
1277,57006.0,East,Bugesera,4.0,42516.4668118,0,0.0,1,Urea,212.0,Market
1278,57006.0,East,Bugesera,6.0,124897.38103,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1279,57006.0,East,Bugesera,7.0,12724.046136,0,0.0,1,DAP,120.0,Market
1280,57006.0,East,Bugesera,7.0,12724.046136,0,0.0,1,Urea,60.0,Market
1281,57006.0,East,Bugesera,8.0,50933.9554608,0,0.0,1,DAP,512.0,Market
1282,57006.0,East,Bugesera,8.0,50933.9554608,0,0.0,1,Urea,256.0,Market
1283,57006.0,East,Bugesera,9.0,12277.9823438,0,0.0,1,Urea,61.0,Market
1284,57006.0,East,Bugesera,9.0,12277.9823438,0,0.0,1,DAP,123.0,Market
1285,57006.0,East,Bugesera,11.0,576.748388206,1,500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1286,57006.0,East,Bugesera,11.0,576.748388206,1,500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1287,57006.0,East,Bugesera,11.0,576.748388206,1,500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1288,57006.0,East,Bugesera,12.0,2775.25124568,1,2800.0,1,Other inorganic fertilizer (to specify),1.0,Market
1289,57006.0,East,Bugesera,13.0,3795.90462617,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1290,57006.0,East,Bugesera,13.0,3795.90462617,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1291,57006.0,East,Bugesera,13.0,3795.90462617,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1292,57006.0,East,Bugesera,14.0,3080.90301561,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1293,57006.0,East,Bugesera,14.0,3080.90301561,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1294,57006.0,East,Bugesera,14.0,3080.90301561,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1295,57006.0,East,Bugesera,15.0,2074.02598367,1,2074.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1296,57006.0,East,Bugesera,15.0,2074.02598367,1,2074.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1297,57006.0,East,Bugesera,15.0,2074.02598367,1,2074.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1298,57006.0,East,Bugesera,16.0,813.919541416,1,814.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1299,57006.0,East,Bugesera,16.0,813.919541416,1,814.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1300,57006.0,East,Bugesera,16.0,813.919541416,1,814.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1301,57006.0,East,Bugesera,17.0,885.361947102,1,885.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1302,57006.0,East,Bugesera,17.0,885.361947102,1,885.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1303,57006.0,East,Bugesera,17.0,885.361947102,1,885.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1304,57006.0,East,Bugesera,18.0,872.440332152,1,858.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1305,57006.0,East,Bugesera,18.0,872.440332152,1,858.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
